"time_stamp","friendly_name","currency_pair","product_type","channel","trade_quantity","trade_side","trade_status","trade_price","segment","sector","region"
2024-10-15 14:48:23,"Software Supplies","USD/ZAR","Spot","FXALL",68401200,"BUY","FILLED",17.85288,"CCG","TBC","South Africa"
2024-10-15 14:48:41,"Golf 7 GTI RSA","USD/ZAR","Spot","FASTMATCH",69257300,"BUY","FILLED",17.79356,"CCG","CIB Auto Logistics & Industrials","South Africa"
2024-10-15 14:48:51,"Software Supplies","USD/ZAR","Spot","ACCELERATE SDP",1000,"BUY","FILLED",17.93647,"CCG","TBC","South Africa"
2024-10-15 14:49:00,"Golf 7 GTI RSA","USD/ZAR","Spot","ACCELERATE SDP",14122300,"BUY","FILLED",17.80497,"CCG","CIB Auto Logistics & Industrials","South Africa"
2024-10-15 14:49:05,"Silver Fields","USD/ZAR","Spot","360T",1000,"BUY","FILLED",17.72722,"CCG","CIB Resources","South Africa"
2024-10-15 14:49:41,"GSA FUND","EUR/USD","Forward","ACCELERATE SDP",143930200,"SELL","FILLED",1.104628,"ICG","Other","South Africa"
2024-10-15 14:50:11,"Golf 7 GTI RSA","USD/ZAR","Spot","ACCELERATE STW",17150100,"BUY","FILLED",17.80386,"CCG","CIB Auto Logistics & Industrials","South Africa"
2024-10-15 14:50:30,"The Zebra Bank","SEK/ZAR","Spot","BBG",6606200,"BUY","FILLED",1,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 14:50:33,"Anglo European","AUD/USD","Spot","FASTMATCH",949300,"BUY","FILLED",0.67361,"CCG","CIB Resources","South Africa"
2024-10-15 14:50:38,"Silver Fields","USD/ZAR","Spot","BBG",171200,"SELL","FILLED",17.94992,"CCG","CIB Resources","London"
2024-10-15 14:50:39,"ABC Motoring","USD/ZAR","Spot","ACCELERATE SDP",12233900,"SELL","FILLED",17.82815,"CCG","TBC","South Africa"
2024-10-15 14:50:59,"Generation Medication","EUR/ZAR","Swap","FASTMATCH",2963100,"SELL","FILLED",0.0884731,"CCG","CIB CPG and Agri","South Africa"
2024-10-15 14:51:03,"King Manufacturers","GBP/USD","Spot","ACCELERATE STW",28081500,"SELL","FILLED",1.31224,"CCG","CIB CPG and Agri","London"
2024-10-15 14:51:16,"Software Supplies","USD/ZAR","Spot","360T",22015800,"BUY","FILLED",17.94044,"CCG","TBC","South Africa"
2024-10-15 14:52:25,"Bank Ten","USD/ZAR","Spot","ACCELERATE SDP",94400,"BUY","FILLED",17.96818,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 14:53:18,"Ebucks Petrol Station","EUR/USD","Spot","360T",58800,"BUY","FILLED",1.10542,"CCG","CIB Resources","South Africa"
2024-10-15 14:53:38,"The Zebra Bank","USD/ZAR","Spot","ACCELERATE SDP",521100,"BUY","FILLED",17.73112,"ICG","CIB Banks and DFIs","London"
2024-10-15 14:53:44,"GSA FUND","GBP/USD","Spot","FXALL",2642200,"BUY","FILLED",1.31157,"ICG","Other","South Africa"
2024-10-15 14:53:44,"Mauritius Client","EUR/NAD","Forward","360T",2200,"BUY","FILLED",19.7,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 14:53:48,"GSA FUND","USD/ZAR","Spot","FASTMATCH",15600,"SELL","FILLED",17.88404,"ICG","Other","South Africa"
2024-10-15 14:53:57,"The Zebra Bank","USD/ZAR","Spot","FXALL",1700,"BUY","FILLED",17.74579,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 14:54:14,"Generation Medication","USD/ZAR","Forward","360T",1000,"BUY","FILLED",17.772,"CCG","CIB CPG and Agri","London"
2024-10-15 14:54:20,"10 Multiplication","USD/ZAR","Spot","360T",36537800,"BUY","FILLED",17.9213,"ICG","CIB Asset Management & Funds","London"
2024-10-15 14:54:34,"Dollar Refinery","USD/ZAR","Spot","ACCELERATE SDP",110300,"SELL","FILLED",17.87679,"CCG","CIB Resources","South Africa"
2024-10-15 14:54:34,"Alan Brown","USD/ZAR","Spot","FASTMATCH",55375800,"SELL","FILLED",17.76209,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-15 14:54:40,"Bank of Accesibility","USD/ZAR","Spot","FASTMATCH",1000,"SELL","FILLED",17.84528,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 14:55:11,"10 Multiplication","USD/ZAR","Spot","ACCELERATE STW",1525400,"BUY","FILLED",17.83646,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-15 14:55:15,"Bank Ten","EUR/NAD","Forward","ACCELERATE SDP",794100,"BUY","FILLED",19.7412962,"ICG","CIB Banks and DFIs","Botswana"
2024-10-15 14:55:21,"Bank in Germany","USD/ZAR","Spot","360T",4400,"BUY","FILLED",17.92702,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 14:55:27,"Bank in Germany","GBP/USD","Spot","FASTMATCH",31600,"BUY","FILLED",1.3117,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 14:55:58,"Mauritius Client","USD/ZAR","Spot","360T",3200,"SELL","FILLED",17.92498,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 14:56:31,"Mauritius Client","USD/ZAR","Forward","FASTMATCH",3500,"BUY","FILLED",17.71597,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 14:56:50,"Nineteen Asset Managers","USD/ZAR","Spot","FASTMATCH",214182100,"SELL","FILLED",17.865,"ICG","CIB Asset Management & Funds","London"
2024-10-15 14:57:01,"Bank of Accesibility","EUR/ZAR","Spot","360T",16947800,"SELL","FILLED",19.85389,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 14:57:33,"Mauritius Client","USD/ZAR","Spot","FASTMATCH",694300,"BUY","FILLED",17.83889,"ICG","CIB Banks and DFIs","London"
2024-10-15 14:57:41,"OfferVest","USD/ZAR","Spot","BBG",398300,"BUY","FILLED",17.95902,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 14:57:48,"The Zebra Bank","USD/ZAR","Spot","ACCELERATE STW",204100,"SELL","FILLED",17.78323,"ICG","CIB Banks and DFIs","London"
2024-10-15 14:57:49,"Software Supplies","USD/ZAR","Spot","ACCELERATE SDP",1100,"BUY","FILLED",17.9304,"CCG","TBC","South Africa"
2024-10-15 14:57:59,"Mauritius Client","USD/ZAR","Spot","ACCELERATE SDP",504200,"SELL","FILLED",17.82616,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 14:58:24,"Alan Brown","USD/ZAR","Forward","360T",2271300,"BUY","FILLED",17.917225,"ICG","CIB Asset Management & Funds","London"
2024-10-15 14:58:39,"Mauritius Client","USD/ZAR","Spot","FASTMATCH",295800,"SELL","FILLED",17.72378,"ICG","CIB Banks and DFIs","Botswana"
2024-10-15 14:58:53,"GSA FUND","USD/ZAR","Spot","ACCELERATE SDP",5756400,"SELL","FILLED",17.80279,"ICG","Other","South Africa"
2024-10-15 14:59:27,"Software Supplies","USD/ZAR","Spot","ACCELERATE SDP",36282700,"SELL","FILLED",17.88299,"CCG","TBC","South Africa"
2024-10-15 14:59:47,"Bank in Germany","USD/ZAR","Spot","ACCELERATE STW",309200,"SELL","FILLED",17.92076,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 15:00:11,"Alan Brown","USD/ZAR","Spot","BBG",136901400,"SELL","FILLED",17.96493,"ICG","CIB Asset Management & Funds","London"
2024-10-15 15:00:12,"GSA FUND","USD/ZAR","Spot","FASTMATCH",26000,"SELL","FILLED",17.8639,"ICG","Other","London"
2024-10-15 15:00:24,"Bank Ten","USD/ZAR","Spot","ACCELERATE SDP",4000,"SELL","FILLED",17.97093,"ICG","CIB Banks and DFIs","London"
2024-10-15 15:00:33,"Bank Ten","USD/ZAR","Spot","BBG",1200,"BUY","FILLED",17.95076,"ICG","CIB Banks and DFIs","Namibia"
2024-10-15 15:01:09,"Mauritius Client","GBP/USD","Spot","FXALL",23538500,"SELL","FILLED",1.31185,"ICG","CIB Banks and DFIs","London"
2024-10-15 15:01:15,"Generation Medication","XAU/USD","Spot","360T",6725000,"BUY","FILLED",2472.5,"CCG","CIB CPG and Agri","London"
2024-10-15 15:01:23,"Mauritius Client","USD/ZAR","Spot","360T",1200,"SELL","FILLED",17.8028,"ICG","CIB Banks and DFIs","London"
2024-10-15 15:01:43,"Anglo European","USD/ZAR","Spot","FASTMATCH",1485500,"BUY","FILLED",17.85289,"CCG","CIB Resources","Namibia"
2024-10-15 15:01:45,"Alan Brown","USD/ZAR","Forward","ACCELERATE STW",444600,"BUY","FILLED",17.949735,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-15 15:01:52,"Anglo European","USD/ZAR","Spot","360T",6705700,"BUY","FILLED",17.96255,"CCG","CIB Resources","London"
2024-10-15 15:02:04,"Software Supplies","GBP/USD","Spot","ACCELERATE SDP",212800,"BUY","FILLED",1.31207,"CCG","TBC","South Africa"
2024-10-15 15:02:22,"Golf 7 GTI RSA","GBP/USD","Spot","FASTMATCH",18293700,"BUY","FILLED",1.31109,"CCG","CIB Auto Logistics & Industrials","London"
2024-10-15 15:02:56,"10 Multiplication","USD/ZAR","Spot","FASTMATCH",543200,"SELL","FILLED",17.75223,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-15 15:03:09,"Golf 7 GTI RSA","USD/ZAR","Forward","BBG",4010400,"BUY","FILLED",17.9035726,"CCG","CIB Auto Logistics & Industrials","South Africa"
2024-10-15 15:03:17,"ABC Motoring","USD/ZAR","Forward","360T",1000,"BUY","FILLED",17.9070829,"CCG","TBC","London"
2024-10-15 15:03:26,"Software Supplies","USD/ZAR","Spot","360T",5000,"BUY","FILLED",17.76336,"CCG","TBC","South Africa"
2024-10-15 15:03:32,"10 Multiplication","USD/ZAR","Spot","FASTMATCH",56100,"BUY","FILLED",17.86496,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-15 15:03:54,"OfferVest","EUR/USD","Spot","ACCELERATE SDP",84500,"SELL","FILLED",1.10527,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 15:03:55,"Bank of Accesibility","USD/ZAR","Spot","ACCELERATE STW",18171400,"SELL","FILLED",17.85829,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 15:04:22,"Silver Fields","USD/ZAR","Spot","BBG",1044900,"BUY","FILLED",17.70755,"CCG","CIB Resources","South Africa"
2024-10-15 15:04:22,"OfferVest","GBP/USD","Spot","FASTMATCH",80500,"SELL","FILLED",1.31326,"ICG","CIB Banks and DFIs","London"
2024-10-15 15:04:23,"Bank Ten","USD/ZAR","Spot","360T",1892500,"BUY","FILLED",17.84528,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 15:04:28,"King Manufacturers","BWP/ZAR","Forward","FASTMATCH",43797800,"BUY","FILLED",1.3355,"CCG","CIB CPG and Agri","South Africa"
2024-10-15 15:04:40,"King Manufacturers","GBP/USD","Forward","ACCELERATE STW",614100,"BUY","FILLED",1.316922,"CCG","CIB CPG and Agri","Botswana"
2024-10-15 15:04:47,"Generation Medication","GBP/USD","Spot","360T",6650500,"BUY","FILLED",1.31755,"CCG","CIB CPG and Agri","South Africa"
2024-10-15 15:05:43,"Software Supplies","USD/ZAR","Spot","ACCELERATE STW",147700,"BUY","FILLED",17.82532,"CCG","TBC","South Africa"
2024-10-15 15:06:12,"Nineteen Asset Managers","GBP/USD","Spot","FXALL",1827200,"SELL","FILLED",1.31322,"ICG","CIB Asset Management & Funds","Botswana"
2024-10-15 15:06:13,"OfferVest","USD/ZAR","Spot","ACCELERATE STW",37915800,"BUY","FILLED",17.87667,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 15:06:27,"Mauritius Client","USD/ZAR","Spot","FASTMATCH",635400,"BUY","FILLED",17.89622,"ICG","CIB Banks and DFIs","Botswana"
2024-10-15 15:06:30,"Alan Brown","BWP/USD","Forward","ACCELERATE SDP",1800,"BUY","FILLED",0.0746,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-15 15:06:56,"Bank Ten","BWP/ZAR","Forward","FASTMATCH",2305100,"BUY","FILLED",1.3301,"ICG","CIB Banks and DFIs","London"
2024-10-15 15:07:10,"The Zebra Bank","USD/ZAR","Spot","FASTMATCH",1300,"SELL","FILLED",17.78521,"ICG","CIB Banks and DFIs","London"
2024-10-15 15:07:19,"Bank in Germany","USD/ZAR","Spot","360T",332500,"BUY","FILLED",17.88774,"ICG","CIB Banks and DFIs","Namibia"
2024-10-15 15:07:22,"Mauritius Client","USD/CNH","Spot","CURRENEX",240750500,"SELL","FILLED",7.08818,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 15:08:24,"ABC Motoring","USD/ZAR","Forward","FXALL",7100,"BUY","FILLED",17.9035726,"CCG","TBC","South Africa"
2024-10-15 15:08:28,"Bank of Accesibility","USD/ZAR","Spot","ACCELERATE STW",45769100,"SELL","FILLED",17.83481,"ICG","CIB Banks and DFIs","London"
2024-10-15 15:08:35,"GSA FUND","USD/ZAR","Spot","ACCELERATE STW",4055600,"BUY","FILLED",17.92613,"ICG","Other","South Africa"
2024-10-15 15:08:35,"Bank in Germany","USD/ZAR","Spot","ACCELERATE SDP",1900,"SELL","FILLED",17.96955,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 15:08:47,"Alan Brown","USD/ZAR","Spot","ACCELERATE SDP",1000,"BUY","FILLED",17.92092,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-15 15:08:49,"Alan Brown","USD/ZAR","Spot","360T",3842200,"BUY","FILLED",17.95469,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-15 15:09:03,"ABC Motoring","USD/ZAR","Spot","ACCELERATE STW",18709200,"BUY","FILLED",17.94285,"CCG","TBC","South Africa"
2024-10-15 15:09:15,"Generation Medication","USD/ZAR","Spot","360T",106200,"SELL","FILLED",17.8572,"CCG","CIB CPG and Agri","London"
2024-10-15 15:09:15,"Dollar Refinery","GBP/USD","Spot","ACCELERATE SDP",1000,"BUY","FILLED",1.31248,"CCG","CIB Resources","Namibia"
2024-10-15 15:09:15,"OfferVest","GBP/USD","Spot","FASTMATCH",162900,"BUY","FILLED",1.31592,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 15:09:23,"OfferVest","USD/ZAR","Forward","ACCELERATE SDP",1251500,"BUY","FILLED",17.881925,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 15:10:13,"King Manufacturers","USD/ZAR","Spot","FASTMATCH",1400,"BUY","FILLED",17.83997,"CCG","CIB CPG and Agri","South Africa"
2024-10-15 15:10:58,"OfferVest","USD/ZAR","Spot","ACCELERATE SDP",8400,"BUY","FILLED",17.76203,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 15:11:23,"10 Multiplication","EUR/USD","Forward","ACCELERATE SDP",17288700,"BUY","FILLED",1.106494,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-15 15:11:46,"Nineteen Asset Managers","USD/ZAR","Spot","FASTMATCH",325400,"BUY","FILLED",17.87436,"ICG","CIB Asset Management & Funds","London"
2024-10-15 15:12:50,"Mauritius Client","USD/ZAR","Forward","FASTMATCH",105000,"SELL","FILLED",17.9664107,"ICG","CIB Banks and DFIs","London"
2024-10-15 15:12:59,"Mauritius Client","USD/ZAR","Spot","FASTMATCH",42220100,"SELL","FILLED",17.75422,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 15:13:17,"GSA FUND","AUD/USD","Spot","ACCELERATE SDP",1000,"SELL","FILLED",0.67152,"ICG","Other","London"
2024-10-15 15:13:59,"GSA FUND","USD/ZAR","Spot","ACCELERATE SDP",6885600,"SELL","FILLED",17.86643,"ICG","Other","South Africa"
2024-10-15 15:14:00,"ABC Motoring","USD/CNH","Spot","ACCELERATE STW",248700,"SELL","FILLED",7.12858,"CCG","TBC","South Africa"
2024-10-15 15:14:13,"Alan Brown","GBP/NAD","Forward","360T",4762300,"BUY","FILLED",23.4,"ICG","CIB Asset Management & Funds","London"
2024-10-15 15:15:20,"ABC Motoring","USD/ZAR","Spot","FASTMATCH",72100,"SELL","FILLED",17.87726,"CCG","TBC","London"
2024-10-15 15:15:39,"Anglo European","USD/ZAR","Spot","360T",75034700,"SELL","FILLED",17.91114,"CCG","CIB Resources","London"
2024-10-15 15:15:51,"Anglo European","GBP/USD","Spot","FASTMATCH",1100,"BUY","FILLED",1.31243,"CCG","CIB Resources","South Africa"
2024-10-15 15:16:05,"Mauritius Client","GBP/USD","Spot","ACCELERATE SDP",1788000,"BUY","FILLED",1.31276,"ICG","CIB Banks and DFIs","London"
2024-10-15 15:16:09,"The Zebra Bank","USD/ZAR","Spot","FASTMATCH",2533100,"SELL","FILLED",17.76444,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 15:16:38,"GSA FUND","USD/ZAR","Spot","ACCELERATE STW",20250600,"BUY","FILLED",17.71878,"ICG","Other","South Africa"
2024-10-15 15:16:58,"Anglo European","USD/ZAR","Spot","360T",5400,"BUY","FILLED",17.84321,"CCG","CIB Resources","South Africa"
2024-10-15 15:16:58,"ABC Motoring","USD/ZAR","Spot","FASTMATCH",46523700,"BUY","FILLED",17.89751,"CCG","TBC","South Africa"
2024-10-15 15:17:31,"ABC Motoring","USD/ZAR","Spot","ACCELERATE SDP",4445400,"SELL","FILLED",17.87726,"CCG","TBC","Namibia"
2024-10-15 15:17:33,"Dollar Refinery","USD/ZAR","Spot","ACCELERATE SDP",118102700,"SELL","FILLED",17.80887,"CCG","CIB Resources","London"
2024-10-15 15:17:50,"ABC Motoring","USD/ZAR","Spot","ACCELERATE SDP",1632200,"BUY","FILLED",17.72108,"CCG","TBC","South Africa"
2024-10-15 15:18:03,"Software Supplies","EUR/NAD","Forward","ACCELERATE SDP",33680100,"BUY","FILLED",19.81,"CCG","TBC","South Africa"
2024-10-15 15:18:48,"Anglo European","BWP/ZAR","Forward","BBG",1000,"BUY","FILLED",1.3337,"CCG","CIB Resources","Lesotho"
2024-10-15 15:19:01,"Golf 7 GTI RSA","GBP/USD","Forward","FXALL",1106400,"SELL","FILLED",1.31128,"CCG","CIB Auto Logistics & Industrials","South Africa"
2024-10-15 15:19:55,"Silver Fields","USD/ZAR","Spot","ACCELERATE SDP",1000,"SELL","FILLED",17.91087,"CCG","CIB Resources","South Africa"
2024-10-15 15:19:59,"10 Multiplication","EUR/USD","Spot","FASTMATCH",21977400,"SELL","FILLED",1.10423,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-15 15:20:41,"GSA FUND","USD/ZAR","Spot","FASTMATCH",6300,"SELL","FILLED",17.83002,"ICG","Other","South Africa"
2024-10-15 15:20:47,"Mauritius Client","USD/ZAR","Spot","FASTMATCH",2900,"BUY","FILLED",17.92508,"ICG","CIB Banks and DFIs","London"
2024-10-15 15:21:00,"Mauritius Client","GBP/ZAR","Swap","FASTMATCH",946000,"BUY","FILLED",0.0019251,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 15:21:18,"Alan Brown","USD/ZAR","Spot","ACCELERATE SDP",1763400,"SELL","FILLED",17.77108,"ICG","CIB Asset Management & Funds","London"
2024-10-15 15:21:26,"The Zebra Bank","USD/ZAR","Spot","360T",1000,"SELL","FILLED",17.87144,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 15:21:29,"OfferVest","USD/ZAR","Spot","FXALL",153312300,"SELL","FILLED",17.77751,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 15:21:29,"10 Multiplication","BWP/ZAR","Forward","ACCELERATE SDP",1200,"BUY","FILLED",1.3308,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-15 15:21:56,"Generation Medication","USD/ZAR","Forward","FASTMATCH",113655800,"BUY","FILLED",17.97636,"CCG","CIB CPG and Agri","London"
2024-10-15 15:22:12,"Nineteen Asset Managers","EUR/USD","Spot","360T",8089800,"BUY","FILLED",1.10601,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-15 15:22:13,"10 Multiplication","USD/ZAR","Spot","360T",1600,"BUY","FILLED",17.9543,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-15 15:22:24,"Software Supplies","USD/ZAR","Spot","FASTMATCH",200700,"SELL","FILLED",17.85849,"CCG","TBC","South Africa"
2024-10-15 15:22:35,"Bank of Accesibility","USD/ZAR","Spot","ACCELERATE STW",75936000,"BUY","FILLED",17.79999,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 15:22:54,"ABC Motoring","GBP/USD","Spot","FXALL",6137200,"SELL","FILLED",1.31443,"CCG","TBC","South Africa"
2024-10-15 15:23:01,"Mauritius Client","USD/ZAR","Spot","360T",225100,"BUY","FILLED",17.81145,"ICG","CIB Banks and DFIs","London"
2024-10-15 15:23:14,"10 Multiplication","GBP/USD","Spot","ACCELERATE SDP",8600,"BUY","FILLED",1.31109,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-15 15:23:27,"King Manufacturers","ZAR/AUD","Forward","ACCELERATE STW",6758200,"BUY","FILLED",0.0834797,"CCG","CIB CPG and Agri","South Africa"
2024-10-15 15:23:36,"Bank Ten","GBP/USD","Spot","360T",35501000,"SELL","FILLED",1.31292,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 15:23:51,"10 Multiplication","USD/ZAR","Spot","BBG",9430900,"BUY","FILLED",17.88103,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-15 15:23:52,"GSA FUND","USD/ZAR","Spot","ACCELERATE SDP",14600,"SELL","FILLED",17.88929,"ICG","Other","South Africa"
2024-10-15 15:24:09,"Bank in Germany","GBP/USD","Spot","ACCELERATE SDP",3178100,"BUY","FILLED",1.31476,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 15:24:53,"Mauritius Client","USD/ZAR","Spot","FASTMATCH",3100,"BUY","FILLED",17.77297,"ICG","CIB Banks and DFIs","London"
2024-10-15 15:25:22,"10 Multiplication","USD/ZAR","Spot","FASTMATCH",23956900,"BUY","FILLED",17.93845,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-15 15:25:37,"King Manufacturers","USD/ZAR","Spot","FASTMATCH",7400,"SELL","FILLED",17.84456,"CCG","CIB CPG and Agri","Lesotho"
2024-10-15 15:25:43,"OfferVest","USD/ZAR","Forward","BBG",1400,"BUY","FILLED",17.9191928,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 15:25:56,"Bank of Accesibility","USD/ZAR","Spot","360T",94909900,"SELL","FILLED",17.9214,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 15:26:01,"GSA FUND","USD/ZAR","Spot","360T",21583800,"SELL","FILLED",17.76209,"ICG","Other","South Africa"
2024-10-15 15:26:28,"Golf 7 GTI RSA","USD/ZAR","Spot","ACCELERATE SDP",49030000,"BUY","FILLED",17.82616,"CCG","CIB Auto Logistics & Industrials","South Africa"
2024-10-15 15:26:48,"The Zebra Bank","USD/ZAR","Spot","FXALL",2513700,"BUY","FILLED",17.85353,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 15:26:58,"GSA FUND","GBP/USD","Spot","FASTMATCH",16300,"SELL","FILLED",1.31234,"ICG","Other","South Africa"
2024-10-15 15:27:15,"Anglo European","EUR/USD","Swap","ACCELERATE SDP",6600,"SELL","FILLED",0.000108,"CCG","CIB Resources","South Africa"
2024-10-15 15:27:23,"GSA FUND","GBP/USD","Spot","FASTMATCH",6500,"BUY","FILLED",1.31497,"ICG","Other","London"
2024-10-15 15:27:32,"Golf 7 GTI RSA","USD/ZAR","Spot","ACCELERATE STW",303600,"SELL","FILLED",17.86096,"CCG","CIB Auto Logistics & Industrials","South Africa"
2024-10-15 15:27:44,"Mauritius Client","EUR/USD","Swap","ACCELERATE SDP",1299400,"BUY","FILLED",0.0009527,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 15:27:50,"Anglo European","USD/ZAR","Spot","FASTMATCH",1000,"SELL","FILLED",17.87796,"CCG","CIB Resources","London"
2024-10-15 15:28:44,"Anglo European","USD/ZAR","Spot","ACCELERATE STW",1000,"SELL","FILLED",17.86083,"CCG","CIB Resources","London"
2024-10-15 15:29:25,"GSA FUND","GBP/USD","Spot","ACCELERATE SDP",62133400,"BUY","FILLED",1.31203,"ICG","Other","South Africa"
2024-10-15 15:29:56,"King Manufacturers","EUR/ZAR","Spot","360T",37545100,"SELL","FILLED",19.79995,"CCG","CIB CPG and Agri","South Africa"
2024-10-15 15:30:05,"Silver Fields","GBP/USD","Spot","FXALL",1100,"BUY","FILLED",1.31239,"CCG","CIB Resources","South Africa"
2024-10-15 15:30:07,"10 Multiplication","USD/ZAR","Forward","360T",4500,"BUY","FILLED",17.789025,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-15 15:31:51,"Bank of Accesibility","EUR/NAD","Forward","FASTMATCH",5400,"SELL","FILLED",19.68,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 15:32:05,"Anglo European","USD/ZAR","Forward","FXALL",77582800,"BUY","FILLED",17.765175,"CCG","CIB Resources","South Africa"
2024-10-15 15:32:30,"The Zebra Bank","BWP/USD","Spot","ACCELERATE SDP",1000,"BUY","FILLED",0.075,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 15:32:46,"Golf 7 GTI RSA","USD/ZAR","Spot","ACCELERATE SDP",11606000,"BUY","FILLED",17.91524,"CCG","CIB Auto Logistics & Industrials","South Africa"
2024-10-15 15:33:00,"GSA FUND","USD/ZAR","Spot","FASTMATCH",65600,"SELL","FILLED",17.72526,"ICG","Other","London"
2024-10-15 15:33:14,"Bank in Germany","EUR/USD","Spot","ACCELERATE STW",1000,"SELL","FILLED",1.11101,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 15:33:34,"ABC Motoring","USD/ZAR","Spot","ACCELERATE SDP",232800,"SELL","FILLED",17.85848,"CCG","TBC","London"
2024-10-15 15:33:47,"Mauritius Client","GBP/USD","Spot","360T",1000,"SELL","FILLED",1.3119,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 15:33:52,"Bank of Accesibility","USD/ZAR","Spot","FASTMATCH",2241000,"BUY","FILLED",17.84987,"ICG","CIB Banks and DFIs","London"
2024-10-15 15:33:56,"OfferVest","GBP/USD","Spot","ACCELERATE SDP",42728400,"BUY","FILLED",1.31342,"ICG","CIB Banks and DFIs","London"
2024-10-15 15:34:16,"Bank in Germany","USD/ZAR","Spot","360T",12532000,"BUY","FILLED",17.89159,"ICG","CIB Banks and DFIs","South Africa"
2024-10-15 15:34:19,"10 Multiplication","GBP/USD","Spot","360T",4023900,"BUY","FILLED",1.31117,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-15 15:34:24,"Dollar Refinery","EUR/USD","Spot","FASTMATCH",1000,"BUY","FILLED",1.10939,"CCG","CIB Resources","London"
2024-10-15 15:34:31,"Golf 7 GTI RSA","USD/ZAR","Spot","FASTMATCH",1000,"SELL","FILLED",17.77337,"CCG","CIB Auto Logistics & Industrials","London"
2024-10-15 15:34:43,"Anglo European","GBP/USD","Spot","FASTMATCH",1000,"SELL","FILLED",1.31224,"CCG","CIB Resources","South Africa"
2024-10-15 15:34:45,"King Manufacturers","USD/ZAR","Spot","FASTMATCH",110179100,"BUY","FILLED",17.8557,"CCG","CIB CPG and Agri","South Africa"
2024-10-15 15:35:12,"Bank in Germany","USD/ZAR","Spot","360T",4162200,"SELL","FILLED",17.96136,"ICG","CIB Banks and DFIs","London"
2024-10-15 15:35:18,"The Zebra Bank","USD/JPY","Spot","BBG",39115600,"BUY","FILLED",143.486,"ICG","CIB Banks and DFIs","London"
2024-10-15 15:35:27,"GSA FUND","USD/ZAR","Spot","FASTMATCH",3237900,"BUY","FILLED",17.9643,"ICG","Other","London"
2024-10-15 15:35:30,"Mauritius Client","BWP/ZAR","Forward","FASTMATCH",5190200,"SELL","FILLED",1.3308,"ICG","CIB Banks and DFIs","South Africa"
